Source,Target,Weight
176,176,0.07334955768134324
176,176,0.07334955768134324
176,176,0.06905973763706931
176,176,0.039495607774157
176,4569,0.3542274803177441
176,560,0.4503955490394559
176,770,0.4891582963777728
176,500,0.3467294468848231
176,8433,0.07454293867027022
507,285,0.3001402689267764
507,8115,0.4746400203323921
507,8513,0.4416730996244669
507,1026,0.24465858055464046
4171,497,0.08780062777480722
4171,285,0.45486210773553987
4171,4249,0.3589412321483796
4171,5905,0.10778860543721976
4171,232,0.33488701827185696
4171,6911,0.45241431024317996
4171,8472,0.19581388879190337
4171,4928,0.4347408030906269
8550,531,0.3423350340098573
8550,2208,0.4953236010619787
8550,7669,0.1646352809329695
8550,8115,0.4970162690364399
8550,7687,0.3948610897321725
8550,4331,0.17240765505015188
531,1829,0.471727749824309
531,7669,0.23556745493860656
531,8556,0.48696932711818847
531,1178,0.37967805396894627
531,7687,0.05926636493406501
531,8864,0.48887000392817676
531,534,0.34081498431736523
531,397,0.4842965501112712
6809,8742,0.13502016279255954
6809,7942,0.24176331856015587
6809,560,0.2115660396909245
6809,560,0.2115660396909245
6809,3395,0.32030369882692633
6809,8382,0.13896248519251816
6809,6809,0.0
6809,560,0.2566875244346769
6809,6809,0.04851128022326263
401,373,0.4685117747755789
401,373,0.43847943872518075
401,3691,0.23407844957999305
401,2373,0.45572572708999404
401,2373,0.45572572708999404
401,401,0.055804869198401955
401,2373,0.45572572708999404
401,1877,0.24572565556833642
401,385,0.2439077900957228
401,391,0.22409885044769762
401,2373,0.37025368078944454
497,4249,0.42627427038849847
497,5905,0.08703162936685335
497,232,0.28623285261178844
497,6911,0.3924659025006127
497,8472,0.24941229641955526
497,4928,0.3505262047746093
4456,1178,0.47172275119191764
4456,8864,0.4452582276448403
373,373,0.03031734157639228
373,3691,0.25607523092405376
373,2373,0.22860951880519118
373,1829,0.38809972372762647
373,2373,0.22860951880519118
373,2373,0.22860951880519118
373,1877,0.3951145005940396
373,3629,0.2168654497580039
373,8556,0.30541337947727254
373,391,0.3178046492784629
373,373,0.0793043927000242
373,2373,0.22948533819599698
373,397,0.32250209589347417
373,8513,0.291462807546505
373,3691,0.22869253432233683
373,2373,0.2175337184805972
373,1829,0.4166603607341593
373,2373,0.2175337184805972
373,401,0.4872874377770744
373,2373,0.2175337184805972
373,1877,0.37212591762225933
373,3629,0.22418050302743542
373,8556,0.3135731602858511
373,391,0.2889849634018488
373,373,0.09551628828894401
373,2373,0.20853253968013707
373,397,0.329186910846547
373,8513,0.32171938657756816
4266,3041,0.29677835773024164
4266,8128,0.12365945001399599
4266,2550,0.37915861016192987
4266,6983,0.2970748989127974
4266,2136,0.3558282009065206
4266,8460,0.3775658719855385
4266,2626,0.3191995076887926
285,2373,0.44956199217844806
285,2373,0.44956199217844806
285,2373,0.44956199217844806
285,3629,0.33643881468584336
285,373,0.44613243504549116
285,8513,0.41694950246307194
285,1026,0.3827167014838107
6992,8433,0.3800194635674656
6992,176,0.4669990525892399
6992,2208,0.30770414609272184
6992,176,0.4589825602268605
6992,176,0.4589825602268605
6992,8115,0.2822455196196577
6992,176,0.361954312364309
6992,176,0.3901974945832105
6992,4569,0.14050788106896536
6992,500,0.16029416382491715
6992,8433,0.3800194635674656
6992,1721,0.4742509746769252
2039,1517,0.2482872204602146
2039,1517,0.2482872204602146
2039,1517,0.2482872204602146
2039,2002,0.32047454361426403
1517,1517,0.0
1517,1517,0.0
1517,1974,0.3855418089828524
1517,2002,0.1383964575276796
1517,1974,0.3855418089828524
1517,1974,0.3855418089828524
1517,1517,0.0
1517,1974,0.3855418089828524
1517,2002,0.1383964575276796
1517,1974,0.3855418089828524
1517,1974,0.3855418089828524
1517,1974,0.3855418089828524
1517,2002,0.1383964575276796
1517,1974,0.3855418089828524
1517,1974,0.3855418089828524
3691,2373,0.3400140093565106
3691,2373,0.3400140093565106
3691,401,0.2738558814690788
3691,2373,0.3400140093565106
3691,1877,0.16283812737714654
3691,3629,0.4180367305235831
3691,8556,0.3590657446171609
3691,385,0.3997955643452914
3691,391,0.20973690568697037
3691,373,0.3189919735906303
3691,2373,0.2703178561709887
3691,397,0.3608221491362439
8742,176,0.4669652132827055
8742,7942,0.10844318855811248
8742,560,0.22453490863767905
8742,560,0.22453490863767905
8742,3395,0.21603723577962544
8742,8382,0.26328135126934266
8742,6809,0.13502016279255954
8742,560,0.24602816599944957
8742,6809,0.11387180921462157
8433,176,0.1650028401423672
8433,176,0.141556704031449
8433,3395,0.4103412043437081
8433,176,0.08298072176142986
8433,176,0.08298072176142986
8433,176,0.023156126787095523
8433,176,0.03505239247540454
8433,4569,0.3549974962889985
8433,500,0.3516102625795988
8433,8433,0.0
805,4798,0.21957400366083993
805,83,0.3243290023794456
805,3738,0.38905777800437713
805,1529,0.48643086369047484
805,80,0.30989856178725067
805,4819,0.1852729182107747
805,3325,0.3534170046967902
805,6911,0.4443750957300993
805,6753,0.47691294864812483
805,4928,0.37910285847490277
805,4000,0.1776786121416407
176,176,0.09579301688087913
176,7942,0.3873460157682415
176,560,0.41054471451393393
176,560,0.41054471451393393
176,3395,0.2511501878249341
176,176,0.1263969977482042
176,176,0.1263969977482042
176,176,0.1602214426241695
176,176,0.1303177408158949
176,4569,0.39157739702393746
176,560,0.35972279037126476
176,770,0.43291813691055087
176,500,0.3800117602378652
176,1252,0.4842081008009954
176,8433,0.1650028401423672
176,7942,0.47209072406313274
176,560,0.452920969680902
176,560,0.452920969680902
176,3395,0.3309505522956575
176,176,0.06361568390027823
176,176,0.06361568390027823
176,176,0.15087275328848984
176,176,0.1182361431902193
176,4569,0.4520080394622471
176,560,0.39954689236434976
176,770,0.3924397159312014
176,500,0.4435151026223367
176,1252,0.45520881025938614
176,8433,0.141556704031449
4798,83,0.32892073717285947
4798,80,0.21881943291910325
4798,4819,0.09681241126348167
4798,3325,0.14924616452726552
4798,4928,0.456213665310693
4798,4000,0.1250097485573435
2373,4249,0.3740743667480699
2373,2373,0.0
2373,2373,0.0
2373,3629,0.13485149916808142
2373,385,0.4246933929899526
2373,391,0.2358116167354835
2373,5575,0.4148659366182767
2373,373,0.18578371325931842
2373,2373,0.08548853197061151
2373,8513,0.43058200517003814
1974,2002,0.4803569500254985
1974,1974,0.0
1974,1974,0.0
2208,8115,0.37117414854714403
2208,4569,0.31138326460360277
2208,500,0.32093214430193634
2208,4331,0.4196512063736902
2208,1721,0.21785739813488636
1435,421,0.010989374709229945
1435,1435,0.023619320983668153
1435,6653,0.40359186918949197
1435,1182,0.174612031842955
1435,2739,0.1057653542415982
1435,8877,0.32840346575712687
1435,1179,0.2745259067248908
1435,7689,0.48529721983699964
1435,1431,0.2899591681161352
1435,536,0.24595672416911632
1435,1179,0.3101979532274434
1435,1179,0.3101979532274434
421,1435,0.022984206448124298
421,6653,0.3928519232128208
421,1182,0.16727784210076496
421,6653,0.4945478356421533
421,2739,0.09613689812725965
421,8877,0.33682683604162567
421,1179,0.27070203004005744
421,7689,0.4756420388761588
421,1431,0.2904638056278006
421,536,0.24462346363798948
421,1179,0.305511819388384
421,1179,0.305511819388384
83,1529,0.3353400777922768
83,80,0.14643367711486102
83,4819,0.23528782375237908
83,3325,0.328931919934082
83,6753,0.18375641435406131
83,4000,0.4109545523150282
2002,1974,0.4803569500254985
2002,1974,0.4803569500254985
2002,3306,0.4437890358902541
4249,2373,0.3740743667480699
4249,5905,0.3641040709743599
4249,2373,0.3740743667480699
4249,3629,0.4376070963943868
4249,3041,0.4343957708878097
4249,232,0.4732124023409984
4249,385,0.47280418918961875
4249,391,0.4647275667218228
4249,5575,0.22335132075992933
4249,8472,0.1824793172919388
4249,2373,0.4022669363365825
1829,7669,0.4248623723833983
1829,3629,0.477027378382621
1829,8556,0.33762573637733867
1829,8115,0.4909977752985171
1829,373,0.39185215939700696
1829,397,0.357384883985112
1829,8513,0.1707005555324472
1829,1026,0.29247678275981553
7942,560,0.26508646185673046
7942,560,0.26508646185673046
7942,3395,0.14346915527475107
7942,8382,0.37164090416823414
7942,6809,0.24176331856015587
7942,560,0.26457355234176716
7942,6809,0.2126571475803303
5967,5067,0.29353305063795426
5967,6919,0.39981067013306704
5967,5858,0.4944044842801693
5967,6919,0.4787344528855494
5967,5858,0.4944044842801693
5967,2626,0.4394032660962963
2373,2373,0.0
2373,3629,0.13485149916808142
2373,385,0.4246933929899526
2373,391,0.2358116167354835
2373,5575,0.4148659366182767
2373,373,0.18578371325931842
2373,2373,0.08548853197061151
2373,8513,0.43058200517003814
560,560,0.0
560,3395,0.23177577830698473
560,8382,0.32486943168199567
560,6809,0.2115660396909245
560,560,0.05373878926901833
560,6809,0.1679165558341417
560,770,0.3656112757559446
560,1252,0.3386355059391937
560,3395,0.23177577830698473
560,8382,0.32486943168199567
560,6809,0.2115660396909245
560,560,0.05373878926901833
560,6809,0.1679165558341417
560,770,0.3656112757559446
560,1252,0.3386355059391937
401,1877,0.2531866527747868
401,385,0.2727301297614416
401,391,0.27971345047565327
401,2373,0.4260155474110397
401,1431,0.49524899626537977
401,1179,0.4831644690726343
401,1179,0.4831644690726343
7669,8115,0.4668299324120764
7669,7687,0.294699722674186
7669,4331,0.33532876058621874
1435,6653,0.40231573208514293
1435,1182,0.15381195517240923
1435,2739,0.11249720187703104
1435,8877,0.3196290724239595
1435,1179,0.25098997789497307
1435,7689,0.468877477264095
1435,1431,0.2676490871671612
1435,536,0.2226307354998346
1435,1179,0.28691630437256727
1435,1179,0.28691630437256727
5905,232,0.22717510746358638
5905,6911,0.3463204778231413
5905,8472,0.1818392634820348
5905,4928,0.3545141756218193
2373,3629,0.13485149916808142
2373,385,0.4246933929899526
2373,391,0.2358116167354835
2373,5575,0.4148659366182767
2373,373,0.18578371325931842
2373,2373,0.08548853197061151
2373,8513,0.43058200517003814
1877,8556,0.3772266796751432
1877,385,0.4762010138662462
1877,391,0.3439744683644441
1877,373,0.46700583812414215
1877,3717,0.434454937305563
1877,2373,0.4310198349625309
1877,397,0.36897380224855975
3395,8382,0.4592465987297601
3395,176,0.37630232429058746
3395,176,0.37630232429058746
3395,6809,0.32030369882692633
3395,176,0.4000913351110349
3395,176,0.3754057928291697
3395,4569,0.48454516398422653
3395,560,0.2022594657946322
3395,6809,0.2764790032799825
3395,770,0.4679652396287576
3395,500,0.4660026599314019
3395,1252,0.47963838556813404
3395,8433,0.4103412043437081
8382,6809,0.13896248519251816
8382,560,0.3760853936300157
8382,6809,0.1847621504021312
3629,391,0.36189401896665474
3629,373,0.14090583002850335
3629,2373,0.21198848103953516
3629,8513,0.3187096717677902
3629,1026,0.4774466926118795
176,176,0.0
176,176,0.09744254146833797
176,176,0.06966273335147155
176,4569,0.42080967801251873
176,560,0.46048793643357105
176,770,0.44773370145114805
176,500,0.4147572760001648
176,8433,0.08298072176142986
176,176,0.09744254146833797
176,176,0.06966273335147155
176,4569,0.42080967801251873
176,560,0.46048793643357105
176,770,0.44773370145114805
176,500,0.4147572760001648
176,8433,0.08298072176142986
1974,1974,0.0
6653,1182,0.3470585029892942
6653,6653,0.1308771140565491
6653,2739,0.3028532998109126
6653,680,0.39331331237767103
6653,1179,0.44960587186802653
6653,7689,0.3155238900663622
6653,536,0.48643574815431984
6653,1179,0.4451058812951571
6653,1179,0.4451058812951571
6653,677,0.48681422160073556
1182,6653,0.47244499710955734
1182,2739,0.17768602304975495
1182,8877,0.3790050140098903
1182,680,0.4410364225005259
1182,1179,0.12972054909596775
1182,7689,0.32456259359276174
1182,1431,0.2065860470082362
1182,536,0.14355696083116332
1182,1179,0.152153264167978
1182,1179,0.152153264167978
8556,1178,0.4826104578369321
8556,7687,0.4793444489418834
8556,8864,0.4582248454300152
8556,534,0.43612035516418113
8556,373,0.37225843630661637
8556,397,0.02284350524983901
8556,8513,0.3874701544132684
6653,2739,0.39935990512944775
6653,680,0.4830526993537802
6653,7689,0.42537702336813304
6653,677,0.4278066899959384
3041,232,0.46532380078885616
3041,8128,0.2463085108460932
3041,6617,0.4218788910889375
3041,5575,0.367228849164137
3041,2550,0.47427607441241326
3041,6983,0.29352420590160905
3041,2136,0.41356577143570944
3041,8472,0.4632434383165964
232,3738,0.3314041487284796
232,6911,0.12704749212014288
232,2550,0.42041133789060275
232,6983,0.3348236224301524
232,2136,0.3665194019448987
232,8472,0.3189943575943016
232,4928,0.25101083134049446
8115,4569,0.4146938794109457
8115,500,0.43482489062428087
8115,1026,0.37444873041403354
2739,8877,0.43204261976787306
2739,1179,0.30418192138422134
2739,7689,0.43433784232660577
2739,1431,0.35341351778936514
2739,536,0.29784501583581663
2739,1179,0.3297984398185772
2739,1179,0.3297984398185772
6809,560,0.2566875244346769
6809,6809,0.04851128022326263
542,542,0.05424447462608073
542,4685,0.09196263197152332
542,545,0.25983255370458613
176,176,0.033525766246432685
176,4569,0.3327905113227462
176,500,0.3290597898444177
176,8433,0.023156126787095523
176,4569,0.352245113623182
176,560,0.48814861449013935
176,500,0.3469044345336129
176,8433,0.03505239247540454
4569,500,0.020175490735044984
4569,8433,0.3549974962889985
4569,1721,0.4151973345363571
560,6809,0.2103839524681046
560,770,0.33346991921096614
560,1252,0.31714995374013905
542,4685,0.05704316091986799
