,nearby_id_1,nearby_id_2,nearby_id_3,nearby_id_4,nearby_id_5,nearby_id_6,nearby_id_7,nearby_id_8,nearby_id_9,nearby_id_10,nearby_id_11,nearby_id_12,nearby_id_13,nearby_id_14,nearby_id_15,nearby_id_16,nearby_id_17,nearby_id_18,nearby_id_19,nearby_id_20,nearby_id_21,nearby_id_22,nearby_id_23,nearby_id_24,nearby_id_25,nearby_id_26,nearby_id_27,nearby_id_28
1010,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,119.0,163.0,167.0,189.0,208.0,233.0,234.0,279.0,280.0,283.0,284.0,289.0,323.0,324.0,328.0,341.0,342.0,343.0,354.0,363.0,564.0,740.0,,,,,,
1013,826.0,827.0,1072.0,1114.0,,,,,,,,,,,,,,,,,,,,,,,,
1014,156.0,870.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,
1015,3.0,81.0,83.0,165.0,251.0,272.0,325.0,372.0,470.0,498.0,500.0,556.0,600.0,769.0,786.0,995.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1148.0,1149.0,1157.0,,,
1016,148.0,268.0,359.0,1055.0,1070.0,,,,,,,,,,,,,,,,,,,,,,,
1017,316.0,817.0,818.0,868.0,986.0,1086.0,,,,,,,,,,,,,,,,,,,,,,
1018,1153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,810.0,832.0,893.0,1021.0,1022.0,1023.0,1024.0,1025.0,1026.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,
1020,810.0,832.0,893.0,1020.0,1022.0,1023.0,1024.0,1025.0,1026.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,
1021,810.0,832.0,893.0,1020.0,1021.0,1054.0,1059.0,,,,,,,,,,,,,,,,,,,,,
1022,810.0,893.0,1020.0,1021.0,1024.0,1025.0,1026.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,,,
1023,810.0,893.0,1020.0,1021.0,1023.0,1025.0,1026.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,,,
1024,810.0,893.0,1020.0,1021.0,1023.0,1024.0,1026.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,,,
1025,810.0,893.0,1020.0,1021.0,1023.0,1024.0,1025.0,1054.0,1058.0,1059.0,,,,,,,,,,,,,,,,,,
1026,919.0,966.0,1028.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,
1027,919.0,966.0,1027.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,
1028,919.0,966.0,1027.0,1028.0,,,,,,,,,,,,,,,,,,,,,,,,
1029,474.0,534.0,561.0,562.0,585.0,586.0,590.0,598.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,
1030,474.0,534.0,561.0,562.0,585.0,586.0,590.0,598.0,1030.0,1154.0,,,,,,,,,,,,,,,,,,
1031,382.0,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,93.0,250.0,356.0,742.0,948.0,,,,,,,,,,,,,,,,,,,,,,,
1033,436.0,857.0,908.0,963.0,999.0,1118.0,,,,,,,,,,,,,,,,,,,,,,
1034,876.0,979.0,1117.0,,,,,,,,,,,,,,,,,,,,,,,,,
1035,287.0,405.0,406.0,550.0,923.0,,,,,,,,,,,,,,,,,,,,,,,
1036,288.0,330.0,331.0,382.0,422.0,423.0,1032.0,1123.0,1124.0,,,,,,,,,,,,,,,,,,,
1037,273.0,866.0,967.0,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,27.0,46.0,122.0,181.0,206.0,214.0,231.0,263.0,661.0,666.0,680.0,682.0,848.0,,,,,,,,,,,,,,,
1041,77.0,228.0,996.0,1077.0,,,,,,,,,,,,,,,,,,,,,,,,
1042,464.0,687.0,784.0,888.0,952.0,983.0,1104.0,,,,,,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,212.0,302.0,489.0,704.0,905.0,918.0,934.0,969.0,1009.0,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,199.0,434.0,1096.0,1108.0,1137.0,,,,,,,,,,,,,,,,,,,,,,,
1047,71.0,143.0,148.0,690.0,955.0,,,,,,,,,,,,,,,,,,,,,,,
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,1051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,437.0,558.0,730.0,960.0,1132.0,,,,,,,,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,810.0,832.0,893.0,1020.0,1021.0,1022.0,1023.0,1024.0,1025.0,1026.0,1058.0,1059.0,,,,,,,,,,,,,,,,
1054,359.0,1017.0,1070.0,,,,,,,,,,,,,,,,,,,,,,,,,
1055,33.0,66.0,75.0,90.0,117.0,124.0,992.0,,,,,,,,,,,,,,,,,,,,,
1056,107.0,277.0,344.0,549.0,916.0,,,,,,,,,,,,,,,,,,,,,,,
1057,810.0,893.0,1020.0,1021.0,1023.0,1024.0,1025.0,1026.0,1054.0,1059.0,,,,,,,,,,,,,,,,,,
1058,810.0,832.0,893.0,1020.0,1021.0,1022.0,1023.0,1024.0,1025.0,1026.0,1054.0,1058.0,,,,,,,,,,,,,,,,
1059,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,259.0,895.0,964.0,1090.0,,,,,,,,,,,,,,,,,,,,,,,,
1061,751.0,978.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,11.0,21.0,26.0,51.0,55.0,62.0,89.0,103.0,311.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,559.0,569.0,572.0,574.0,588.0,594.0,610.0,611.0,691.0,722.0,754.0,805.0
1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,274.0,461.0,495.0,577.0,583.0,613.0,622.0,623.0,631.0,766.0,975.0,1109.0,,,,,,,,,,,,,,,,
1065,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,487.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,10.0,210.0,973.0,,,,,,,,,,,,,,,,,,,,,,,,,
1068,303.0,1143.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,359.0,1017.0,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,
1070,1082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,826.0,827.0,1014.0,1114.0,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,45.0,58.0,59.0,134.0,201.0,414.0,515.0,914.0,947.0,,,,,,,,,,,,,,,,,,,
1074,156.0,870.0,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,
1075,50.0,104.0,159.0,315.0,346.0,402.0,493.0,,,,,,,,,,,,,,,,,,,,,
1076,77.0,228.0,257.0,319.0,442.0,453.0,996.0,1042.0,,,,,,,,,,,,,,,,,,,,
1077,1.0,5.0,22.0,162.0,407.0,782.0,1159.0,,,,,,,,,,,,,,,,,,,,,
1078,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,8.0,13.0,14.0,70.0,140.0,318.0,497.0,650.0,684.0,759.0,,,,,,,,,,,,,,,,,,
1081,1071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,113.0,239.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,
1083,87.0,111.0,723.0,764.0,,,,,,,,,,,,,,,,,,,,,,,,
1084,649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,316.0,817.0,818.0,868.0,986.0,1018.0,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,487.0,1067.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,232.0,482.0,842.0,894.0,,,,,,,,,,,,,,,,,,,,,,,,
1089,259.0,895.0,964.0,1061.0,,,,,,,,,,,,,,,,,,,,,,,,
1090,19.0,44.0,100.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,
1091,96.0,254.0,255.0,449.0,607.0,618.0,621.0,936.0,974.0,1093.0,,,,,,,,,,,,,,,,,,
1092,96.0,254.0,255.0,449.0,607.0,618.0,621.0,936.0,974.0,1092.0,,,,,,,,,,,,,,,,,,
1093,557.0,563.0,601.0,606.0,707.0,789.0,903.0,993.0,1098.0,,,,,,,,,,,,,,,,,,,
1094,151.0,196.0,243.0,276.0,312.0,444.0,454.0,455.0,458.0,632.0,633.0,634.0,638.0,699.0,749.0,945.0,,,,,,,,,,,,
1095,199.0,434.0,1047.0,1108.0,1137.0,,,,,,,,,,,,,,,,,,,,,,,
1096,762.0,809.0,922.0,1127.0,,,,,,,,,,,,,,,,,,,,,,,,
1097,557.0,563.0,601.0,606.0,707.0,789.0,903.0,993.0,1094.0,,,,,,,,,,,,,,,,,,,
1098,216.0,217.0,452.0,981.0,,,,,,,,,,,,,,,,,,,,,,,,
1099,61.0,96.0,254.0,255.0,800.0,930.0,936.0,974.0,1003.0,,,,,,,,,,,,,,,,,,,
1100,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,786.0,1016.0,1105.0,1106.0,1107.0,1116.0,1120.0,1149.0,1157.0,,,,,,,
1101,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,252.0,715.0,815.0,886.0,949.0,,,,,,,,,,,,,,,,,,,,,,,
1103,464.0,687.0,784.0,888.0,952.0,983.0,1043.0,,,,,,,,,,,,,,,,,,,,,
1104,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,786.0,1016.0,1101.0,1106.0,1107.0,1116.0,1120.0,1149.0,1157.0,,,,,,,
1105,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,786.0,1016.0,1101.0,1105.0,1107.0,1116.0,1120.0,1149.0,1157.0,,,,,,,
1106,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,786.0,1016.0,1101.0,1105.0,1106.0,1116.0,1120.0,1149.0,1157.0,,,,,,,
1107,199.0,434.0,1047.0,1096.0,1137.0,,,,,,,,,,,,,,,,,,,,,,,
1108,274.0,414.0,495.0,577.0,583.0,622.0,623.0,631.0,766.0,975.0,1065.0,,,,,,,,,,,,,,,,,
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,24.0,91.0,114.0,170.0,260.0,441.0,686.0,697.0,721.0,733.0,761.0,,,,,,,,,,,,,,,,,
1111,209.0,246.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,
1112,28.0,141.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,
1113,826.0,827.0,1014.0,1072.0,,,,,,,,,,,,,,,,,,,,,,,,
1114,451.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,786.0,1016.0,1101.0,1105.0,1106.0,1107.0,1120.0,1149.0,1157.0,,,,,,,
1116,876.0,979.0,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,
1117,436.0,857.0,908.0,963.0,999.0,1034.0,,,,,,,,,,,,,,,,,,,,,,
1118,297.0,370.0,381.0,808.0,,,,,,,,,,,,,,,,,,,,,,,,
1119,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,786.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1149.0,1157.0,,,,,,,
1120,605.0,615.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,
1121,483.0,904.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,
1122,13.0,288.0,330.0,331.0,382.0,422.0,423.0,697.0,733.0,761.0,1037.0,1124.0,,,,,,,,,,,,,,,,
1123,13.0,288.0,330.0,331.0,382.0,422.0,423.0,697.0,733.0,761.0,1037.0,1123.0,,,,,,,,,,,,,,,,
1124,29.0,103.0,135.0,267.0,299.0,300.0,310.0,467.0,521.0,559.0,569.0,754.0,795.0,,,,,,,,,,,,,,,
1125,40.0,1008.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,762.0,809.0,922.0,1097.0,,,,,,,,,,,,,,,,,,,,,,,,
1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,483.0,904.0,1122.0,,,,,,,,,,,,,,,,,,,,,,,,,
1129,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,705.0,837.0,997.0,,,,,,,,,,,,,,,,,,,,,,,,,
1131,242.0,960.0,1052.0,,,,,,,,,,,,,,,,,,,,,,,,,
1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,261.0,491.0,492.0,718.0,755.0,776.0,821.0,861.0,890.0,,,,,,,,,,,,,,,,,,,
1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,199.0,434.0,1047.0,1096.0,1108.0,,,,,,,,,,,,,,,,,,,,,,,
1137,82.0,200.0,512.0,514.0,580.0,584.0,589.0,591.0,599.0,602.0,864.0,,,,,,,,,,,,,,,,,
1138,455.0,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,303.0,1069.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,35.0,36.0,138.0,225.0,418.0,,,,,,,,,,,,,,,,,,,,,,,
1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,165.0,251.0,272.0,391.0,470.0,498.0,500.0,556.0,1016.0,1149.0,,,,,,,,,,,,,,,,,,
1148,3.0,81.0,83.0,165.0,251.0,272.0,325.0,372.0,470.0,498.0,500.0,556.0,600.0,769.0,786.0,995.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1148.0,1157.0,,,
1149,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,218.0,275.0,308.0,339.0,474.0,501.0,511.0,534.0,561.0,562.0,581.0,585.0,586.0,590.0,598.0,1030.0,1031.0,,,,,,,,,,,
1154,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,600.0,769.0,786.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1149.0,,,,,,,
1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,1.0,5.0,22.0,162.0,407.0,782.0,1078.0,,,,,,,,,,,,,,,,,,,,,
